WellName   X   Y   Z   MD   MarkerName
03013361 6112764.5000948366 2237265.7499538627 592.03365656334574 887.992981 Bottom_Sandy_6
03013361 6112764.5000948366 2237265.7499538627 529.27167396845778 950.755005 Delta_A
03014023 6114221.4997859756 2235497.7501095748 1396.5360386165107 0 Elev
03014023 6114225.4999115709 2235490.749889784 1235.4931368289656 161.360001 PM_Unc
03014023 6114227.0001589153 2235485.7501332839 1193.4037095918429 203.755005 B_UD
03014023 6114231.5000999626 2235466.2501217495 1044.2316250538261 354.281006 Top_Diatomite
03014023 6114231.9999154154 2235463.4999352801 1023.6014218468051 375.088989 Bottom_Sandy_1
03014023 6114232.4997308683 2235461.7501807022 1008.8940117302841 389.923004 Top_Sandy_2
03014023 6114233.000347307 2235459.2010417944 988.89138129126673 410.097992 Bottom_Sandy_2
03014023 6114233.9999782126 2235455.7499923101 962.39505477464718 436.829987 Top_Sandy_3
03014023 6114234.9996091183 2235452.1856032643 932.86008659623099 466.628998 Bottom_Sandy_3
03014023 6114236.0000410099 2235449.9961072062 915.13956625630522 484.507996 Top_Sandy_4
03014023 6114237.5851929029 2235445.2498628711 880.87917938632904 519.085022 Bottom_Sandy_4
03014023 6114238.4999192599 2235444.0892337188 870.24758807004582 529.820984 Top_Sandy_5
03014023 6114240.1891993722 2235438.905650862 831.26213294001695 569.189026 Bottom_Sandy_5
03014023 6114241.4996129628 2235436.2499807761 810.58807573293439 590.065979 Top_Sandy_6
03014023 6114242.0002294015 2235434.4998257053 795.23046498536428 605.549988 Bottom_Sandy_6
03014023 6114242.5000448544 2235433.2498865803 785.28556923853751 615.567017 Delta_A
03014023 6114246.9999859016 2235420.5001871102 502.59482516391381 898.862 Bottom_Diatomite
03014024 6115071.5000422914 2234924.7501403326 1412.6150376527639 0 Elev
03014024 6115065.3516714331 2234928.7498654341 1214.6007107311657 198.296005 B_UD
03014024 6115043.9997795681 2234957.3839242687 1007.638766070989 408.536011 Top_Diatomite
03014024 6115040.5002704123 2234961.5706796721 982.4205133232856 434.282013 Bottom_Sandy_1
03014024 6115039.0000230679 2234963.5603296473 969.7270831410965 447.240997 FaultSearch
03014024 6115038.5002076151 2234964.2499788539 965.35950508017538 451.700012 Top_Sandy_2
03014024 6115035.4997129254 2234968.2501044483 940.65097999072123 476.923004 Bottom_Sandy_2
03014024 6115032.0002037706 2234971.9999218234 915.13976650288089 502.93399 Top_Sandy_3
03014024 6115028.4998936281 2234976.4602140491 886.78705410694499 531.84198 Bottom_Sandy_3
03014024 6115026.000015378 2234979.0001416141 869.06613327386799 549.909973 Top_Sandy_4
03014024 6115021.5000743307 2234983.9998981142 833.62464203922127 585.97699 Bottom_Sandy_4
03014024 6115019.9998269863 2234985.7448467743 821.81054463223825 597.979004 Top_Sandy_5
03014024 6115016.5003178306 2234990.2343749995 786.36985438389411 633.937988 Bottom_Sandy_5
03014024 6115015.0000704862 2234992.1475307834 766.87700166476986 653.590027 Top_Sandy_6
03014024 6115013.4998231418 2234993.7499038815 749.15578046182941 671.455994 Bottom_Sandy_6
03014024 6115012.5001922362 2234994.9998430065 736.77783875953492 683.934998 Delta_A
03014025 6115228.4997654706 2234831.7500237091 1447.5749859346804 0 Elev
03014025 6115227.9999500178 2234834.750117905 1214.6235388407868 233 B_UD
03014025 6115244.5002678493 2234840.4999980773 1025.9543191103796 422.526001 Bottom_Sandy_1
03014025 6115245.499898755 2234840.9998135301 1013.6001066272964 434.95401 Top_Sandy_2
03014025 6115248.5003934437 2234841.5000294759 987.71493265947947 460.993988 Bottom_Sandy_2
03014025 6115250.063918706 2234841.9998449287 971.24335021171657 477.563995 Top_Sandy_3
03014025 6115252.4997180523 2234842.5000608745 948.21789759037677 500.72699 Bottom_Sandy_3
03014025 6115255.0003972882 2234842.9998763273 928.13496827453446 520.929993 Top_Sandy_4
03014025 6115258.499906444 2234843.7499999995 895.05643669388724 554.205994 Bottom_Sandy_4
03014025 6115260.9997846941 2234844.2498154524 871.42844212649675 577.974976 Top_Sandy_5
03014025 6115264.9999102885 2234845.1577334264 834.80604677375527 614.815979 Bottom_Sandy_5
03014025 6115271.0000986811 2234846.2498782501 771.60257054126157 678.330017 Top_Sandy_6
03014025 6115272.5003460255 2234846.5001864694 756.24480960875974 693.758972 Bottom_Sandy_6
03014025 6115273.999792384 2234846.5001864694 739.47250686605446 710.609009 Delta_A
03014026 6114595.5003152676 2235128.7501377696 1473.4286210668367 0 Elev
03014026 6114596.4999461733 2235131.7498314721 1268.1055945048493 205.354996 PM_Unc
03014026 6114596.9997616261 2235133.9998019962 1176.3390969103714 297.156006 B_UD
03014026 6114597.5003780648 2235137.9999275906 1030.2481063081834 443.298004 Top_Diatomite
03014026 6114597.5003780648 2235138.5001435364 1010.658684677965 462.893005 Bottom_Sandy_1
03014026 6114597.5003780648 2235138.7500512628 999.48092082666903 474.074005 Top_Sandy_2
03014026 6114597.5003780648 2235139.2498667156 975.94974547859238 497.612 Bottom_Sandy_2
03014026 6114597.5003780648 2235139.7500826614 955.30672649073153 518.260986 Top_Sandy_3
03014026 6114597.5003780648 2235140.4998058407 926.95291273862972 546.622986 Bottom_Sandy_3
03014026 6114597.5003780648 2235140.75011406 910.413747071594 563.166992 Top_Sandy_4
03014026 6114597.5003780648 2235142.000053185 873.79125159556463 599.799988 Bottom_Sandy_4
03014026 6114597.5003780648 2235142.000053185 861.97770486666457 611.617004 Top_Sandy_5
03014026 6114597.5003780648 2235142.7501768577 834.80554615731614 638.796997 Bottom_Sandy_5
03014026 6114597.5003780648 2235143.2499923101 815.31314399298708 658.294983 Top_Sandy_6
03014026 6114597.5003780648 2235143.7498077629 797.59222315991008 676.020996 Bottom_Sandy_6
03014026 6114597.5003780648 2235144.0001159827 785.28576948511306 688.330994 Delta_A
03014468 6111814.4999025995 2237673.9998564632 1407.7840890158504 144.186005 PM_Unc
03014468 6111814.4999025995 2237673.9998564632 1058.075171443108 493.894989 B_UD
03014468 6111814.4999025995 2237673.9998564632 903.28807280132457 648.682007 Top_Diatomite
03014468 6111814.4999025995 2237673.9998564632 876.52702031173101 675.442993 Bottom_Sandy_1
03014468 6111814.4999025995 2237673.9998564632 860.64306144013483 691.327026 Top_Sandy_2
03014468 6111814.4999025995 2237673.9998564632 834.75813778053737 717.211975 Bottom_Sandy_2
03014468 6111814.4999025995 2237673.9998564632 807.63408831098252 744.335999 Top_Sandy_3
03014468 6111814.4999025995 2237673.9998564632 769.83008797713148 782.140015 Bottom_Sandy_3
03014468 6111814.4999025995 2237673.9998564632 743.84008492697558 808.130005 Top_Sandy_4
03014468 6111814.4999025995 2237673.9998564632 696.58509702507274 855.38501 Bottom_Sandy_4
03014468 6111814.4999025995 2237673.9998564632 674.13910793194304 877.830994 Top_Sandy_5
03014468 6111814.4999025995 2237673.9998564632 606.80008935803187 945.169983 Bottom_Sandy_5
03014468 6111814.4999025995 2237673.9998564632 569.58706673048914 982.382996 Top_Sandy_6
03014468 6111814.4999025995 2237673.9998564632 541.2300990948213 1010.73999 Bottom_Sandy_6
03014468 6111814.4999025995 2237673.9998564632 515.80003553175231 1036.17004 Delta_A
03014611 6116255.9993874049 2234138.2500756127 1237.9887097776716 194.931 PM_Unc
03014611 6116255.9993874049 2234138.2500756127 1122.4246087662502 310.494995 B_UD
03014611 6116255.9993874049 2234138.2500756127 931.11463731981007 501.804993 Top_Diatomite
03014611 6116255.9993874049 2234138.2500756127 904.17766821353132 528.742004 Bottom_Sandy_1
03014611 6116255.9993874049 2234138.2500756127 884.76366258355881 548.156006 Top_Sandy_2
03014611 6116255.9993874049 2234138.2500756127 855.93666617325903 576.982971 Bottom_Sandy_2
03014611 6116255.9993874049 2234138.2500756127 833.58163908710617 599.338013 Top_Sandy_3
03014611 6116255.9993874049 2234138.2500756127 782.82564018029234 650.093994 Bottom_Sandy_3
03014611 6116255.9993874049 2234138.2500756127 761.56060526690135 671.359009 Top_Sandy_4
03014611 6116255.9993874049 2234138.2500756127 732.02663832136329 700.893005 Bottom_Sandy_4
03014611 6116255.9993874049 2234138.2500756127 719.03168685792934 713.888 Top_Sandy_5
03014611 6116255.9993874049 2234138.2500756127 687.13360884058181 745.786011 Bottom_Sandy_5
03014611 6116255.9993874049 2234138.2500756127 668.23163370447833 764.687988 Top_Sandy_6
03014611 6116255.9993874049 2234138.2500756127 652.28364599032659 780.635986 Bottom_Sandy_6
03014611 6116255.9993874049 2234138.2500756127 634.37173998574883 798.547974 Delta_A
03014611 6116255.9993874049 2234138.2500756127 356.2696211607124 1076.65002 Bottom_Diatomite
03015112 6111371.500010252 2237890.9998615892 1547.3438373075069 0 Elev
03015112 6111371.500010252 2237890.9998615892 1376.3961391499035 170.951004 PM_Unc
03015112 6111363.4997590631 2237810.4999372023 955.46331931286898 602.450012 B_UD
03015112 6111376.4997667521 2237782.2499512997 776.32884028076808 784.422974 Top_Diatomite
03015112 6111378.0000140965 2237780.2498885025 754.74996892173135 806.129028 Bottom_Sandy_1
03015112 6111378.4998295493 2237778.7496411577 739.45408418109719 821.515015 Top_Sandy_2
03015112 6111378.9996450022 2237777.2501947996 713.56896027492405 847.458984 Bottom_Sandy_2
03015112 6111380.0000768937 2237775.9998551817 685.95290496906262 875.117004 Top_Sandy_3
03015112 6111380.4998923466 2237775.5000397288 663.50691587593292 897.591003 Bottom_Sandy_3
03015112 6111380.9997077994 2237776.2497629076 642.24203114747365 918.872986 Top_Sandy_4
03015112 6111380.9997077994 2237777.7500102525 602.0751712829109 959.094971 Bottom_Sandy_4
03015112 6111380.9997077994 2237779.0003498704 589.08021981947684 972.142029 Top_Sandy_5
03015112 6111380.9997077994 2237782.0000435733 556.00514249225921 1005.34998 Bottom_Sandy_5
03015112 6111380.9997077994 2237783.7501986446 535.32352597694694 1026.12 Top_Sandy_6
03015112 6111380.9997077994 2237786.0201938255 510.51532815447626 1051.04004 Bottom_Sandy_6
03015112 6111380.9997077994 2237787.4996155263 496.93650773816842 1064.68005 Delta_A
03015112 6111345.0001794202 2237779.5001653233 90.257170319244295 1474.23999 Bottom_Diatomite
03015302 6115311.5003690934 2235528.4999737274 1345.7374873123767 103.255997 PM_Unc
03015302 6115311.5003690934 2235528.4999737274 1244.1664167589402 204.826996 B_UD
03015302 6115311.5003690934 2235528.4999737274 1054.596487931379 394.397003 Top_Diatomite
03015302 6115311.5003690934 2235528.4999737274 1031.2494393095881 417.743988 Bottom_Sandy_1
03015302 6115311.5003690934 2235528.4999737274 1014.7763550125081 434.21701 Top_Sandy_2
03015302 6115311.5003690934 2235528.4999737274 977.12539312407716 471.868011 Bottom_Sandy_2
03015302 6115311.5003690934 2235528.4999737274 942.31142459579019 506.682007 Top_Sandy_3
03015302 6115311.5003690934 2235528.4999737274 900.96341030491294 548.030029 Bottom_Sandy_3
03015302 6115311.5003690934 2235528.4999737274 874.97250614516679 574.020996 Top_Sandy_4
03015302 6115311.5003690934 2235528.4999737274 814.72246665654211 634.270996 Bottom_Sandy_4
03015302 6115311.5003690934 2235528.4999737274 794.63938715576808 654.354004 Top_Sandy_5
03015302 6115311.5003690934 2235528.4999737274 724.93846022237938 724.054993 Bottom_Sandy_5
03015302 6115311.5003690934 2235528.4999737274 695.99436962698383 752.999023 Top_Sandy_6
03015302 6115311.5003690934 2235528.4999737274 674.72948489852456 774.263977 Bottom_Sandy_6
03015302 6115311.5003690934 2235528.4999737274 655.9304365022914 793.062988 Delta_A
03015302 6115311.5003690934 2235528.4999737274 345.28351831310999 1103.70996 Bottom_Diatomite
03015303 6115594.00022812 2235381.5001640418 1331.9163685395647 105.388 PM_Unc
03015303 6115594.00022812 2235381.5001640418 1174.599254538068 262.704987 B_UD
03015303 6115594.00022812 2235381.5001640418 913.72342247349684 523.580994 Top_Diatomite
03015303 6115594.00022812 2235381.5001640418 864.17340856837461 573.130981 Bottom_Sandy_1
03015303 6115594.00022812 2235381.5001640418 833.58128865559888 603.723022 Top_Sandy_2
03015303 6115594.00022812 2235381.5001640418 785.34128784820473 651.963013 Bottom_Sandy_2
03015303 6115594.00022812 2235381.5001640418 752.39632073349833 684.90802 Top_Sandy_3
03015303 6115594.00022812 2235381.5001640418 702.49232094431795 734.812012 Bottom_Sandy_3
03015303 6115594.00022812 2235381.5001640418 674.13935824016255 763.164978 Top_Sandy_4
03015303 6115594.00022812 2235381.5001640418 616.25137729594712 821.052979 Bottom_Sandy_4
03015303 6115594.00022812 2235381.5001640418 596.16834785681692 841.135986 Top_Sandy_5
03015303 6115594.00022812 2235381.5001640418 558.36434752296577 878.940002 Bottom_Sandy_5
03015303 6115594.00022812 2235381.5001640418 538.87134461890992 898.432983 Top_Sandy_6
03015303 6115594.00022812 2235381.5001640418 518.78836524142366 918.515991 Bottom_Sandy_6
03015303 6115594.00022812 2235381.5001640418 505.0173581741613 932.286987 Delta_A
03015303 6115594.00022812 2235381.5001640418 216.5943556257433 1220.70996 Bottom_Diatomite
03015304 6115338.9998308308 2235312.9998154524 1324.1684280355457 128.125 B_UD
03015304 6115338.9998308308 2235312.9998154524 1171.1214721359293 281.171997 Top_Diatomite
03015304 6115338.9998308308 2235312.9998154524 1151.2614172587557 301.032013 Bottom_Sandy_1
03015304 6115338.9998308308 2235312.9998154524 1135.9654824564775 316.328003 Top_Sandy_2
03015304 6115338.9998308308 2235312.9998154524 1100.6684190644992 351.625 Bottom_Sandy_2
03015304 6115338.9998308308 2235312.9998154524 1075.8065050981174 376.487 Top_Sandy_3
03015304 6115338.9998308308 2235312.9998154524 1039.1844101152394 413.109009 Bottom_Sandy_3
03015304 6115338.9998308308 2235312.9998154524 1013.1935059554933 439.100006 Top_Sandy_4
03015304 6115338.9998308308 2235312.9998154524 970.66443736158942 481.628998 Bottom_Sandy_4
03015304 6115338.9998308308 2235312.9998154524 952.94351652851242 499.350006 Top_Sandy_5
03015304 6115338.9998308308 2235312.9998154524 922.22749404706974 530.065979 Bottom_Sandy_5
03015304 6115338.9998308308 2235312.9998154524 903.91644655563061 548.377014 Top_Sandy_6
03015304 6115338.9998308308 2235312.9998154524 887.37748113517046 564.916016 Bottom_Sandy_6
03015304 6115338.9998308308 2235312.9998154524 868.82743935572501 583.466003 Delta_A
03015304 6115338.9998308308 2235312.9998154524 461.42442958561452 990.869019 Bottom_Diatomite
03015306 6115548.0003857547 2235354.9999327171 1245.9059587613804 202.927002 B_UD
03015306 6115548.0003857547 2235354.9999327171 1047.6399218942236 401.192993 Top_Diatomite
03015306 6115548.0003857547 2235354.9999327171 1018.3069023873236 430.526001 Bottom_Sandy_1
03015306 6115548.0003857547 2235354.9999327171 994.18700210691429 454.645996 Top_Sandy_2
03015306 6115548.0003857547 2235354.9999327171 954.77086665436343 494.062012 Bottom_Sandy_2
03015306 6115548.0003857547 2235354.9999327171 919.47290215279475 529.359985 Top_Sandy_3
03015306 6115548.0003857547 2235354.9999327171 874.97300676160592 573.859985 Bottom_Sandy_3
03015306 6115548.0003857547 2235354.9999327171 847.80094817554539 601.031982 Top_Sandy_4
03015306 6115548.0003857547 2235354.9999327171 795.82089201358974 653.012024 Bottom_Sandy_4
03015306 6115548.0003857547 2235354.9999327171 786.36995450718189 662.463013 Top_Sandy_5
03015306 6115548.0003857547 2235354.9999327171 739.1149165436351 709.718018 Bottom_Sandy_5
03015306 6115548.0003857547 2235354.9999327171 711.35193031290999 737.481018 Top_Sandy_6
03015306 6115548.0003857547 2235354.9999327171 684.18087295972759 764.651978 Bottom_Sandy_6
03015306 6115548.0003857547 2235354.9999327171 666.71091114755063 782.122009 Delta_A
03015306 6115548.0003857547 2235354.9999327171 337.44288867539933 1111.39001 Bottom_Diatomite
03015312 6114757.499794947 2236378.4998295498 1155.1405939217314 178.473007 PM_Unc
03015312 6114757.499794947 2236378.4998295498 826.76464491316017 506.848999 B_UD
03015312 6114757.499794947 2236378.4998295498 661.54269721564333 672.070984 Top_Diatomite
03015312 6114757.499794947 2236378.4998295498 631.79566791364209 701.817993 Bottom_Sandy_1
03015312 6114757.499794947 2236378.4998295498 610.02861483516335 723.585022 Top_Sandy_2
03015312 6114757.499794947 2236378.4998295498 573.55455213331481 760.059021 Bottom_Sandy_2
03015312 6114757.499794947 2236378.4998295498 543.00663665210789 790.606995 Top_Sandy_3
03015312 6114757.499794947 2236378.4998295498 506.38364055963945 827.22998 Bottom_Sandy_3
03015312 6114757.499794947 2236378.4998295498 481.57459168922242 852.039001 Top_Sandy_4
03015312 6114757.499794947 2236378.4998295498 442.58963717563256 891.023987 Bottom_Sandy_4
03015312 6114757.499794947 2236378.4998295498 429.59463565055461 904.018982 Top_Sandy_5
03015312 6114757.499794947 2236378.4998295498 395.33464927372967 938.278992 Bottom_Sandy_5
03015312 6114757.499794947 2236378.4998295498 371.11662817126495 962.497009 Top_Sandy_6
03015312 6114757.499794947 2236378.4998295498 349.85161828869593 983.762024 Bottom_Sandy_6
03015312 6114757.499794947 2236378.4998295498 327.15361888014422 1006.46002 Delta_A
03015312 6114757.499794947 2236378.4998295498 -10.966319111701383 1344.57996 Bottom_Diatomite
03015313 6115447.9996488467 2235845.0000993223 1218.0997192703205 211.987 PM_Unc
03015313 6115447.9996488467 2235845.0000993223 905.02771492705244 525.059021 B_UD
03015313 6115447.9996488467 2235845.0000993223 675.45673039954477 754.630005 Top_Diatomite
03015313 6115447.9996488467 2235845.0000993223 643.56170614247549 786.525024 Bottom_Sandy_1
03015313 6115447.9996488467 2235845.0000993223 622.52475207871953 807.562012 Top_Sandy_2
03015313 6115447.9996488467 2235845.0000993223 581.10374791102765 848.982971 Bottom_Sandy_2
03015313 6115447.9996488467 2235845.0000993223 559.54570219585582 870.541016 Top_Sandy_3
03015313 6115447.9996488467 2235845.0000993223 522.92275616503127 907.164001 Bottom_Sandy_3
03015313 6115447.9996488467 2235845.0000993223 501.65772125164034 928.429016 Top_Sandy_4
03015313 6115447.9996488467 2235845.0000993223 488.66271972656244 941.424011 Bottom_Sandy_4
03015313 6115447.9996488467 2235845.0000993223 484.0377246926775 946.049011 Top_Sandy_5
03015313 6115447.9996488467 2235845.0000993223 463.85377097943319 966.232971 Bottom_Sandy_5
03015313 6115447.9996488467 2235845.0000993223 446.72377779102072 983.362976 Top_Sandy_6
03015313 6115447.9996488467 2235845.0000993223 424.27673740336894 1005.81 Bottom_Sandy_6
03015313 6115447.9996488467 2235845.0000993223 416.08672755283942 1014 Delta_A
03015313 6115447.9996488467 2235845.0000993223 134.98676730578964 1295.09998 Bottom_Diatomite
03015314 6114681.9996270603 2235829.249905163 1230.1532615201052 153.858994 Top_Diatomite
03015314 6114681.9996270603 2235829.249905163 1214.8092675396774 169.203003 Bottom_Sandy_1
03015314 6114681.9996270603 2235829.249905163 1177.169319212906 206.843002 Bottom_Sandy_2
03015314 6114681.9996270603 2235829.249905163 1161.119355930118 222.893005 Top_Sandy_3
03015314 6114681.9996270603 2235829.249905163 1119.7953712283156 264.21701 Bottom_Sandy_3
03015314 6114681.9996270603 2235829.249905163 1094.7083801109334 289.303986 Top_Sandy_4
03015314 6114681.9996270603 2235829.249905163 1054.5422211093851 329.470001 Bottom_Sandy_4
03015314 6114681.9996270603 2235829.249905163 1040.3653642949782 343.647003 Top_Sandy_5
03015314 6114681.9996270603 2235829.249905163 1002.5613138994831 381.450989 Bottom_Sandy_5
03015314 6114681.9996270603 2235829.249905163 966.52924545167923 417.483002 Top_Sandy_6
03015314 6114681.9996270603 2235829.249905163 946.44621601254914 437.56601 Bottom_Sandy_6
03015314 6114681.9996270603 2235829.249905163 928.11424275395746 455.89801 Delta_A
03015314 6114681.9996270603 2235829.249905163 554.02029843468051 829.992004 Bottom_Diatomite
03015614 6114131.5001640413 2236406.7498154524 1367.5292207813011 0 Elev
03015614 6114133.5002268385 2236404.2499372023 1223.593183702684 144.029007 B_UD
03015614 6114145.499802636 2236390.1101260046 1058.4384187312889 310.279999 Top_Diatomite
03015614 6114147.4998654332 2236387.7500198642 1035.9556343298884 332.998993 Bottom_Sandy_1
03015614 6114149.0001127785 2236386.1780842454 1019.4836513889742 349.644012 Top_Sandy_2
03015614 6114153.5000538258 2236382.2500474183 987.71543327591849 381.989014 Bottom_Sandy_2
03015614 6114158.9996257788 2236378.000014097 952.94401714495154 417.445007 Top_Sandy_3
03015614 6114170.0003716573 2236369.7782901954 891.51167181220262 480.442993 Top_Sandy_4
03015614 6114181.0003165491 2236361.3390985122 834.80569634224787 538.822021 Bottom_Sandy_4
03015614 6114184.4998257048 2236358.500002563 814.72291721133729 559.474976 Top_Sandy_5
03015614 6114194.3183158003 2236349.7500281944 756.8352366369852 618.817993 Bottom_Sandy_5
03015614 6114198.2367407922 2236345.1315411744 721.98417243056406 654.237 Top_Sandy_6
03015614 6114201.4999589892 2236341.4998692786 695.99466999684728 680.650024 Bottom_Sandy_6
03015614 6114203.0002063336 2236338.7500833021 674.79496552875344 702.112 Delta_A
03015614 6114199.0000807391 2236308.7499423288 287.71292819125756 1090.75 Bottom_Diatomite
03015615 6115252.4997180523 2235460.7501493036 1463.4582439432618 0 Elev
03015615 6115250.4996552551 2235454.500053185 922.22779441693308 541.307983 Top_Sandy_5
03015615 6115249.9998398023 2235455.5000845841 880.88018061920718 582.674011 Bottom_Sandy_5
03015615 6115249.5000243494 2235456.7500237091 844.84741130838859 618.760986 Top_Sandy_6
03015615 6115249.0002088966 2235458.5001787799 823.58252657992932 640.111023 Bottom_Sandy_6
03015615 6115248.5003934437 2235461.00005703 796.06484240434293 667.739014 Delta_A
03015615 6115240.5001422549 2235502.7498660749 397.0798732727531 1069.04004 Bottom_Diatomite
03015616 6115253.5001499439 2235485.7501332839 1463.4582439432618 0 Elev
03015616 6115217.4998205788 2235542.250105089 879.69872582302935 588.864014 Top_Sandy_5
03015616 6115212.0002486259 2235551.4998949105 813.5415124768034 655.880981 Bottom_Sandy_5
03015616 6115209.5003703758 2235555.5000205049 779.87195312820381 689.893005 Top_Sandy_6
03015616 6115208.4999384833 2235557.2501755757 764.51414213405815 705.406982 Bottom_Sandy_6
03015616 6115206.999691139 2235559.5001460998 747.55666137054516 722.536987 Delta_A
03015616 6115178.9996129628 2235601.4998628711 370.40254888259204 1103.12 Bottom_Diatomite
03015617 6114964.5002870727 2235595.7499826984 1462.637833722933 0 Elev
03015617 6114993.0001807017 2235606.5000198642 1029.7333724855437 434.441986 Top_Sandy_5
03015617 6114997.9999372019 2235609.50011406 970.66383662186263 493.803986 Bottom_Sandy_5
03015617 6115000.2122613695 2235610.750053185 939.35798785192128 525.211975 Top_Sandy_6
03015617 6115001.5002473444 2235611.9999923101 914.54833824177729 550.091003 Bottom_Sandy_6
03015617 6115002.0000627963 2235611.9999923101 906.55589666892217 558.103027 Delta_A
03015617 6115020.4996424392 2235623.9999686009 456.72023703107055 1008.54999 Bottom_Diatomite
03015618 6114171.0000025621 2235900.7499474552 1195.1792959778952 253.667999 Top_Diatomite
03015618 6114171.0000025621 2235901.5000711274 1157.7329860897514 291.125 Bottom_Sandy_1
03015618 6114171.0000025621 2235901.9998865803 1143.0252756033669 305.839996 Top_Sandy_2
03015618 6114171.9996334678 2235902.7500102525 1117.1407023752768 331.743988 Bottom_Sandy_2
03015618 6114173.0000653602 2235903.2498257053 1098.2522438830276 350.661011 Top_Sandy_3
03015618 6114173.999696265 2235903.7500416511 1075.8061046049663 373.140991 Bottom_Sandy_3
03015618 6114175.0001281574 2235904.5001653233 1058.085884634904 390.888 Top_Sandy_4
03015618 6114177.5000064075 2235906.0000121747 1022.645044201628 426.444 Bottom_Sandy_4
03015618 6114177.5000064075 2235906.2499199011 1014.3753612448223 434.740997 Top_Sandy_5
03015618 6114179.9998846576 2235907.4998590262 982.47778384391393 466.743988 Bottom_Sandy_5
03015618 6114181.4648886044 2235908.2499826984 965.3483913952283 483.929993 Top_Sandy_6
03015618 6114184.000010252 2235909.4999218234 933.50478044645047 515.909973 Delta_A
03015618 6114210.0000256309 2235918.4998039184 591.68552789162459 858.885986 Bottom_Diatomite
03015619 6114237.5002883542 2235520.5001230314 1196.9558835968257 197.475006 B_UD
03015619 6114239.5003511515 2235533.5001307209 1046.0077120563176 349.041992 Top_Diatomite
03015619 6114239.5003511515 2235535.5001935181 1028.3082176068322 366.867004 Bottom_Sandy_1
03015619 6114239.5003511515 2235536.7501326432 1018.306101401021 376.940002 Top_Sandy_2
03015619 6114240.0001666043 2235539.7498263461 993.59837729786943 401.822998 Bottom_Sandy_2
03015619 6114240.0001666043 2235542.0001973626 975.38995617643729 420.165985 Top_Sandy_3
03015619 6114240.0001666043 2235545.9999224641 943.49247889881678 452.324005 Bottom_Sandy_3
03015619 6114240.0001666043 2235548.750108934 923.40944945968658 472.571014 Top_Sandy_4
03015619 6114240.0001666043 2235553.0001422549 889.14916271299819 507.110992 Bottom_Sandy_4
03015619 6114240.0001666043 2235554.4999891063 878.51647004054905 517.830017 Top_Sandy_5
03015619 6114240.0001666043 2235558.7500224272 844.25738477331436 552.367004 Bottom_Sandy_5
03015619 6114240.0001666043 2235560.2410584292 834.21481875922723 562.491028 Top_Sandy_6
03015619 6114240.0001666043 2235563.0000557485 811.76892978938542 585.119019 Bottom_Sandy_6
03015619 6114240.0001666043 2235564.0000871471 804.14969777184831 592.799988 Delta_A
03015619 6114239.5003511515 2235591.4999493775 509.69862249579637 888.630005 Bottom_Diatomite
03015620 6114366.9997488102 2235452.2500826614 1254.602066800976 126.570999 B_UD
03015620 6114366.9997488102 2235452.2500826614 1214.3291763746206 166.845001 FaultSearch
03015620 6114364.999686013 2235453.25011406 1045.9009806315103 335.282013 Top_Diatomite
03015620 6114364.999686013 2235453.25011406 1028.3074166205297 352.877014 Bottom_Sandy_1
03015620 6114364.999686013 2235453.25011406 1014.7766553823715 366.408997 Top_Sandy_2
03015620 6114364.999686013 2235453.5000217864 992.42142804964305 388.765991 Bottom_Sandy_2
03015620 6114364.4998705601 2235453.7499295129 971.84519129475257 409.343994 Top_Sandy_3
03015620 6114364.4998705601 2235453.9998372393 942.31162484236575 438.880005 Bottom_Sandy_3
03015620 6114364.0000551073 2235453.9998372393 924.59110450243998 456.60199 Top_Sandy_4
03015620 6114363.5002396544 2235454.500053185 892.69372734810725 488.502014 Bottom_Sandy_4
03015620 6114363.5002396544 2235454.500053185 879.69882594631713 501.497986 Top_Sandy_5
03015620 6114362.9996232158 2235454.8320620079 846.62009411909435 534.58197 Bottom_Sandy_5
03015620 6114362.9996232158 2235455.2501768577 828.30819557970892 552.898987 Top_Sandy_6
03015620 6114362.4998077629 2235455.7499923101 809.40647075182483 571.814026 Bottom_Sandy_6
03015620 6114362.4998077629 2235456.2498077629 798.76021137387727 582.471008 Delta_A
03015620 6114357.5000512628 2235477.0001589153 522.63144745914326 859.440979 Bottom_Diatomite
03015621 6114582.5003075777 2235426.7498827353 1259.8196915754181 190.414001 B_UD
03015621 6114582.5003075777 2235426.7498827353 1094.5976437546135 355.635986 Top_Diatomite
03015621 6114582.5003075777 2235426.7498827353 1074.1945201643496 376.039001 Bottom_Sandy_1
03015621 6114582.5003075777 2235426.7498827353 1043.0155276000655 407.217987 Top_Sandy_2
03015621 6114582.5003075777 2235426.7498827353 1018.3066020174601 431.927002 Bottom_Sandy_2
03015621 6114582.5003075777 2235426.7498827353 999.01765037396433 451.216003 Top_Sandy_3
03015621 6114582.5003075777 2235426.7498827353 968.30152776923387 481.932007 Bottom_Sandy_3
03015621 6114582.5003075777 2235426.7498827353 947.03654291748683 503.196991 Top_Sandy_4
03015621 6114582.5003075777 2235426.7498827353 917.50257597194877 532.731018 Bottom_Sandy_4
03015621 6114582.5003075777 2235426.7498827353 905.68862874989736 544.544983 Top_Sandy_5
03015621 6114582.5003075777 2235426.7498827353 871.42864237307242 578.804993 Bottom_Sandy_5
03015621 6114582.5003075777 2235426.7498827353 854.29854906137211 595.934998 Top_Sandy_6
