X,Y,Elev
6113442.05090000000,2235261.28491000000,1443.91979980000
6113542.05090000000,2235261.28491000000,1422.78881836000
6113642.05090000000,2235261.28491000000,1442.50732422000
6113742.05090000000,2235261.28491000000,1447.31250000000
6113842.05090000000,2235261.28491000000,1422.20312500000
6113942.05090000000,2235261.28491000000,1403.54064941000
6114042.05090000000,2235261.28491000000,1402.09936523000
6114142.05090000000,2235261.28491000000,1398.26696777000
6114242.05090000000,2235261.28491000000,1394.62011719000
6114342.05090000000,2235261.28491000000,1397.25842285000
6114442.05090000000,2235261.28491000000,1430.52490234000
6114542.05090000000,2235261.28491000000,1469.64733887000
6114642.05090000000,2235261.28491000000,1467.50280762000
6114742.05090000000,2235261.28491000000,1448.19848633000
6114842.05090000000,2235261.28491000000,1428.69812012000
6114942.05090000000,2235261.28491000000,1394.81762695000
6115042.05090000000,2235261.28491000000,1404.69763184000
6115142.05090000000,2235261.28491000000,1438.39489746000
6115242.05090000000,2235261.28491000000,1458.58215332000
6115342.05090000000,2235261.28491000000,1458.78845215000
6115442.05090000000,2235261.28491000000,1461.75524902000
6115542.05090000000,2235261.28491000000,1462.23120117000
6115642.05090000000,2235261.28491000000,1454.22460938000
6115742.05090000000,2235261.28491000000,1439.44995117000
6115842.05090000000,2235261.28491000000,1447.95202637000
6115942.05090000000,2235261.28491000000,1451.40222168000
6116042.05090000000,2235261.28491000000,1437.70373535000
6116142.05090000000,2235261.28491000000,1418.67419434000
6116242.05090000000,2235261.28491000000,1401.49804688000
6116342.05090000000,2235261.28491000000,1382.17504883000
6116442.05090000000,2235261.28491000000,1362.41882324000
6116542.05090000000,2235261.28491000000,1368.18933105000
6116642.05090000000,2235261.28491000000,1379.83203125000
6116742.05090000000,2235261.28491000000,1388.21752930000
6116842.05090000000,2235261.28491000000,1396.91003418000
6116942.05090000000,2235261.28491000000,1410.84472656000
6117042.05090000000,2235261.28491000000,1428.39282227000
6117142.05090000000,2235261.28491000000,1442.55847168000
6117242.05090000000,2235261.28491000000,1450.30566406000
6117342.05090000000,2235261.28491000000,1455.10253906000
6110242.05090000000,2235361.28491000000,1612.54394531000
6110342.05090000000,2235361.28491000000,1602.71728516000
6110442.05090000000,2235361.28491000000,1604.03869629000
6110542.05090000000,2235361.28491000000,1607.58715820000
6110642.05090000000,2235361.28491000000,1607.93103027000
6110742.05090000000,2235361.28491000000,1605.51684570000
6110842.05090000000,2235361.28491000000,1600.79382324000
6110942.05090000000,2235361.28491000000,1600.80126953000
6111042.05090000000,2235361.28491000000,1602.97839355000
6111142.05090000000,2235361.28491000000,1606.20849609000
6111242.05090000000,2235361.28491000000,1602.19006348000
6111342.05090000000,2235361.28491000000,1603.06799316000
6111442.05090000000,2235361.28491000000,1602.77087402000
6111542.05090000000,2235361.28491000000,1603.95678711000
6111642.05090000000,2235361.28491000000,1602.92919922000
6111742.05090000000,2235361.28491000000,1601.18627930000
6111842.05090000000,2235361.28491000000,1597.74743652000
6111942.05090000000,2235361.28491000000,1587.62890625000
6112042.05090000000,2235361.28491000000,1576.36071777000
6112142.05090000000,2235361.28491000000,1564.27453613000
6112242.05090000000,2235361.28491000000,1559.78393555000
6112342.05090000000,2235361.28491000000,1530.47912598000
6112442.05090000000,2235361.28491000000,1508.66259766000
6112542.05090000000,2235361.28491000000,1503.18457031000
6112642.05090000000,2235361.28491000000,1493.12573242000
6112742.05090000000,2235361.28491000000,1476.16662598000
6112842.05090000000,2235361.28491000000,1457.35034180000
6112942.05090000000,2235361.28491000000,1450.73950195000
6113042.05090000000,2235361.28491000000,1456.57934570000
6113142.05090000000,2235361.28491000000,1458.55224609000
6113242.05090000000,2235361.28491000000,1449.56799316000
6113342.05090000000,2235361.28491000000,1435.50891113000
6113442.05090000000,2235361.28491000000,1427.33117676000
6113542.05090000000,2235361.28491000000,1410.36669922000
6113642.05090000000,2235361.28491000000,1409.59875488000
6113742.05090000000,2235361.28491000000,1408.79882813000
6113842.05090000000,2235361.28491000000,1406.49548340000
6113942.05090000000,2235361.28491000000,1405.07080078000
6114042.05090000000,2235361.28491000000,1402.27832031000
6114142.05090000000,2235361.28491000000,1401.77746582000
6114242.05090000000,2235361.28491000000,1395.77697754000
6114342.05090000000,2235361.28491000000,1391.55261230000
6114442.05090000000,2235361.28491000000,1418.98120117000
6114542.05090000000,2235361.28491000000,1461.19213867000
6114642.05090000000,2235361.28491000000,1446.35388184000
6114742.05090000000,2235361.28491000000,1434.08312988000
6114842.05090000000,2235361.28491000000,1415.49304199000
6114942.05090000000,2235361.28491000000,1394.80261230000
6115042.05090000000,2235361.28491000000,1416.64465332000
6115142.05090000000,2235361.28491000000,1461.42163086000
6115242.05090000000,2235361.28491000000,1459.44116211000
6115342.05090000000,2235361.28491000000,1446.14709473000
6115442.05090000000,2235361.28491000000,1454.53503418000
6115542.05090000000,2235361.28491000000,1450.47521973000
6115642.05090000000,2235361.28491000000,1431.23937988000
6115742.05090000000,2235361.28491000000,1405.48547363000
6115842.05090000000,2235361.28491000000,1425.42822266000
6115942.05090000000,2235361.28491000000,1438.56665039000
6116042.05090000000,2235361.28491000000,1432.37304688000
6116142.05090000000,2235361.28491000000,1419.69836426000
6116242.05090000000,2235361.28491000000,1397.38671875000
6116342.05090000000,2235361.28491000000,1373.21154785000
6116442.05090000000,2235361.28491000000,1355.77770996000
6116542.05090000000,2235361.28491000000,1367.07861328000
6116642.05090000000,2235361.28491000000,1378.93432617000
6116742.05090000000,2235361.28491000000,1396.58337402000
6116842.05090000000,2235361.28491000000,1402.50927734000
6116942.05090000000,2235361.28491000000,1402.85620117000
6117042.05090000000,2235361.28491000000,1411.24560547000
6117142.05090000000,2235361.28491000000,1425.48107910000
6117242.05090000000,2235361.28491000000,1437.56835938000
6117342.05090000000,2235361.28491000000,1451.28833008000
6110242.05090000000,2235461.28491000000,1615.53417969000
6110342.05090000000,2235461.28491000000,1602.94116211000
6110442.05090000000,2235461.28491000000,1603.04003906000
6110542.05090000000,2235461.28491000000,1605.66137695000
6110642.05090000000,2235461.28491000000,1606.05688477000
6110742.05090000000,2235461.28491000000,1603.38635254000
6110842.05090000000,2235461.28491000000,1596.95861816000
6110942.05090000000,2235461.28491000000,1597.63623047000
6111042.05090000000,2235461.28491000000,1602.33776855000
6111142.05090000000,2235461.28491000000,1604.01391602000
6111242.05090000000,2235461.28491000000,1598.64636230000
6111342.05090000000,2235461.28491000000,1586.47985840000
6111442.05090000000,2235461.28491000000,1589.71777344000
6111542.05090000000,2235461.28491000000,1601.83471680000
6111642.05090000000,2235461.28491000000,1606.44555664000
6111742.05090000000,2235461.28491000000,1605.69104004000
6111842.05090000000,2235461.28491000000,1601.79394531000
6111942.05090000000,2235461.28491000000,1594.22851563000
6112042.05090000000,2235461.28491000000,1577.98583984000
6112142.05090000000,2235461.28491000000,1562.57653809000
6112242.05090000000,2235461.28491000000,1550.28833008000
6112342.05090000000,2235461.28491000000,1526.83557129000
6112442.05090000000,2235461.28491000000,1507.84020996000
6112542.05090000000,2235461.28491000000,1498.68127441000
6112642.05090000000,2235461.28491000000,1503.03002930000
6112742.05090000000,2235461.28491000000,1483.25476074000
6112842.05090000000,2235461.28491000000,1452.25561523000
6112942.05090000000,2235461.28491000000,1450.24267578000
6113042.05090000000,2235461.28491000000,1464.66174316000
6113142.05090000000,2235461.28491000000,1460.92321777000
6113242.05090000000,2235461.28491000000,1443.03051758000
6113342.05090000000,2235461.28491000000,1430.00109863000
6113442.05090000000,2235461.28491000000,1434.54565430000
6113542.05090000000,2235461.28491000000,1432.07739258000
6113642.05090000000,2235461.28491000000,1417.65051270000
6113742.05090000000,2235461.28491000000,1404.66979980000
6113842.05090000000,2235461.28491000000,1415.78906250000
6113942.05090000000,2235461.28491000000,1415.25073242000
6114042.05090000000,2235461.28491000000,1409.31823730000
6114142.05090000000,2235461.28491000000,1405.22387695000
6114242.05090000000,2235461.28491000000,1395.34350586000
6114342.05090000000,2235461.28491000000,1380.45080566000
6114442.05090000000,2235461.28491000000,1400.78002930000
6114542.05090000000,2235461.28491000000,1440.94079590000
6114642.05090000000,2235461.28491000000,1433.81750488000
6114742.05090000000,2235461.28491000000,1416.96899414000
6114842.05090000000,2235461.28491000000,1401.35314941000
6114942.05090000000,2235461.28491000000,1406.16015625000
6115042.05090000000,2235461.28491000000,1436.30383301000
6115142.05090000000,2235461.28491000000,1468.09545898000
6115242.05090000000,2235461.28491000000,1465.17041016000
6115342.05090000000,2235461.28491000000,1436.71630859000
6115442.05090000000,2235461.28491000000,1421.47082520000
6115542.05090000000,2235461.28491000000,1423.44543457000
6115642.05090000000,2235461.28491000000,1409.70581055000
6115742.05090000000,2235461.28491000000,1392.21691895000
6115842.05090000000,2235461.28491000000,1401.99047852000
6115942.05090000000,2235461.28491000000,1433.60461426000
6116042.05090000000,2235461.28491000000,1433.17492676000
6116142.05090000000,2235461.28491000000,1415.92492676000
6116242.05090000000,2235461.28491000000,1392.20178223000
6116342.05090000000,2235461.28491000000,1370.38781738000
6116442.05090000000,2235461.28491000000,1347.16845703000
6116542.05090000000,2235461.28491000000,1360.91613770000
6116642.05090000000,2235461.28491000000,1387.76159668000
6116742.05090000000,2235461.28491000000,1407.48632813000
6116842.05090000000,2235461.28491000000,1412.02697754000
6116942.05090000000,2235461.28491000000,1411.68444824000
6117042.05090000000,2235461.28491000000,1415.92163086000
6117142.05090000000,2235461.28491000000,1425.71423340000
6117242.05090000000,2235461.28491000000,1437.03283691000
6117342.05090000000,2235461.28491000000,1442.01416016000
6110242.05090000000,2235561.28491000000,1614.99670410000
6110342.05090000000,2235561.28491000000,1604.62890625000
6110442.05090000000,2235561.28491000000,1602.81860352000
6110542.05090000000,2235561.28491000000,1603.86193848000
6110642.05090000000,2235561.28491000000,1604.70812988000
6110742.05090000000,2235561.28491000000,1601.87109375000
6110842.05090000000,2235561.28491000000,1595.00793457000
6110942.05090000000,2235561.28491000000,1594.35021973000
6111042.05090000000,2235561.28491000000,1601.05590820000
6111142.05090000000,2235561.28491000000,1595.85168457000
6111242.05090000000,2235561.28491000000,1588.85412598000
6111342.05090000000,2235561.28491000000,1565.46838379000
6111442.05090000000,2235561.28491000000,1588.07373047000
6111542.05090000000,2235561.28491000000,1595.83496094000
6111642.05090000000,2235561.28491000000,1594.71264648000
6111742.05090000000,2235561.28491000000,1592.14916992000
6111842.05090000000,2235561.28491000000,1598.34179688000
6111942.05090000000,2235561.28491000000,1599.46569824000
6112042.05090000000,2235561.28491000000,1579.93115234000
6112142.05090000000,2235561.28491000000,1553.41784668000
6112242.05090000000,2235561.28491000000,1550.72033691000
6112342.05090000000,2235561.28491000000,1535.09704590000
6112442.05090000000,2235561.28491000000,1514.27258301000
6112542.05090000000,2235561.28491000000,1508.35156250000
6112642.05090000000,2235561.28491000000,1504.26782227000
6112742.05090000000,2235561.28491000000,1487.06835938000
6112842.05090000000,2235561.28491000000,1465.75915527000
6112942.05090000000,2235561.28491000000,1468.23425293000
6113042.05090000000,2235561.28491000000,1471.82043457000
6113142.05090000000,2235561.28491000000,1456.22119141000
6113242.05090000000,2235561.28491000000,1437.63061523000
6113342.05090000000,2235561.28491000000,1438.85705566000
6113442.05090000000,2235561.28491000000,1452.29345703000
6113542.05090000000,2235561.28491000000,1435.35974121000
6113642.05090000000,2235561.28491000000,1458.25354004000
6113742.05090000000,2235561.28491000000,1428.26245117000
6113842.05090000000,2235561.28491000000,1440.64831543000
6113942.05090000000,2235561.28491000000,1426.64099121000
6114042.05090000000,2235561.28491000000,1415.67126465000
6114142.05090000000,2235561.28491000000,1402.56286621000
6114242.05090000000,2235561.28491000000,1394.48339844000
6114342.05090000000,2235561.28491000000,1374.08251953000
6114442.05090000000,2235561.28491000000,1383.54858398000
6114542.05090000000,2235561.28491000000,1412.19714355000
6114642.05090000000,2235561.28491000000,1400.51062012000
6114742.05090000000,2235561.28491000000,1382.41540527000
6114842.05090000000,2235561.28491000000,1394.33911133000
6114942.05090000000,2235561.28491000000,1446.44116211000
6115042.05090000000,2235561.28491000000,1465.83081055000
6115142.05090000000,2235561.28491000000,1476.54125977000
6115242.05090000000,2235561.28491000000,1466.32775879000
6115342.05090000000,2235561.28491000000,1433.94848633000
6115442.05090000000,2235561.28491000000,1400.74536133000
6115542.05090000000,2235561.28491000000,1403.85290527000
6115642.05090000000,2235561.28491000000,1393.75231934000
6115742.05090000000,2235561.28491000000,1379.21643066000
6115842.05090000000,2235561.28491000000,1413.51208496000
6115942.05090000000,2235561.28491000000,1432.41552734000
6116042.05090000000,2235561.28491000000,1419.93334961000
6116142.05090000000,2235561.28491000000,1397.57922363000
6116242.05090000000,2235561.28491000000,1378.25097656000
6116342.05090000000,2235561.28491000000,1363.27014160000
6116442.05090000000,2235561.28491000000,1345.00183105000
6116542.05090000000,2235561.28491000000,1361.08996582000
6116642.05090000000,2235561.28491000000,1381.89038086000
6116742.05090000000,2235561.28491000000,1404.37292480000
6116842.05090000000,2235561.28491000000,1426.57385254000
6116942.05090000000,2235561.28491000000,1430.40148926000
6117042.05090000000,2235561.28491000000,1429.08166504000
6117142.05090000000,2235561.28491000000,1431.09887695000
6117242.05090000000,2235561.28491000000,1428.75170898000
6117342.05090000000,2235561.28491000000,1425.51306152000
6110242.05090000000,2235661.28491000000,1610.06665039000
6110342.05090000000,2235661.28491000000,1603.43688965000
6110442.05090000000,2235661.28491000000,1601.12500000000
6110542.05090000000,2235661.28491000000,1603.56958008000
6110642.05090000000,2235661.28491000000,1603.99182129000
6110742.05090000000,2235661.28491000000,1601.65563965000
6110842.05090000000,2235661.28491000000,1593.79980469000
6110942.05090000000,2235661.28491000000,1589.37683105000
6111042.05090000000,2235661.28491000000,1591.78259277000
6111142.05090000000,2235661.28491000000,1587.64379883000
6111242.05090000000,2235661.28491000000,1575.82519531000
6111342.05090000000,2235661.28491000000,1555.14416504000
6111442.05090000000,2235661.28491000000,1562.52465820000
6111542.05090000000,2235661.28491000000,1580.54577637000
6111642.05090000000,2235661.28491000000,1587.86523438000
6111742.05090000000,2235661.28491000000,1582.13500977000
6111842.05090000000,2235661.28491000000,1562.94482422000
6111942.05090000000,2235661.28491000000,1568.08337402000
6112042.05090000000,2235661.28491000000,1562.14270020000
6112142.05090000000,2235661.28491000000,1560.33557129000
6112242.05090000000,2235661.28491000000,1553.97314453000
6112342.05090000000,2235661.28491000000,1535.37023926000
6112442.05090000000,2235661.28491000000,1521.41455078000
6112542.05090000000,2235661.28491000000,1515.51574707000
6112642.05090000000,2235661.28491000000,1504.20117188000
6112742.05090000000,2235661.28491000000,1489.21289063000
6112842.05090000000,2235661.28491000000,1482.72460938000
6112942.05090000000,2235661.28491000000,1479.16235352000
6113042.05090000000,2235661.28491000000,1474.78710938000
6113142.05090000000,2235661.28491000000,1451.56811523000
6113242.05090000000,2235661.28491000000,1450.12194824000
6113342.05090000000,2235661.28491000000,1456.18627930000
6113442.05090000000,2235661.28491000000,1454.48254395000
6113542.05090000000,2235661.28491000000,1439.50256348000
6113642.05090000000,2235661.28491000000,1438.95520020000
6113742.05090000000,2235661.28491000000,1444.73620605000
6113842.05090000000,2235661.28491000000,1451.99816895000
6113942.05090000000,2235661.28491000000,1427.15197754000
6114042.05090000000,2235661.28491000000,1419.27734375000
6114142.05090000000,2235661.28491000000,1422.12890625000
6114242.05090000000,2235661.28491000000,1412.23242188000
6114342.05090000000,2235661.28491000000,1381.40637207000
6114442.05090000000,2235661.28491000000,1358.36291504000
6114542.05090000000,2235661.28491000000,1366.54064941000
6114642.05090000000,2235661.28491000000,1364.63818359000
6114742.05090000000,2235661.28491000000,1391.75524902000
6114842.05090000000,2235661.28491000000,1423.60522461000
6114942.05090000000,2235661.28491000000,1456.39794922000
6115042.05090000000,2235661.28491000000,1468.11560059000
6115142.05090000000,2235661.28491000000,1474.58532715000
6115242.05090000000,2235661.28491000000,1463.22167969000
6115342.05090000000,2235661.28491000000,1437.92785645000
6115442.05090000000,2235661.28491000000,1399.78784180000
6115542.05090000000,2235661.28491000000,1375.36584473000
6115642.05090000000,2235661.28491000000,1359.79895020000
6115742.05090000000,2235661.28491000000,1384.94519043000
6115842.05090000000,2235661.28491000000,1418.18762207000
6115942.05090000000,2235661.28491000000,1422.03051758000
6116042.05090000000,2235661.28491000000,1403.88525391000
6116142.05090000000,2235661.28491000000,1385.72497559000
6116242.05090000000,2235661.28491000000,1366.50341797000
6116342.05090000000,2235661.28491000000,1353.67687988000
6116442.05090000000,2235661.28491000000,1338.92749023000
6116542.05090000000,2235661.28491000000,1356.39599609000
6116642.05090000000,2235661.28491000000,1380.94836426000
6116742.05090000000,2235661.28491000000,1412.22448730000
6116842.05090000000,2235661.28491000000,1429.41027832000
6116942.05090000000,2235661.28491000000,1436.65783691000
6117042.05090000000,2235661.28491000000,1432.53088379000
6117142.05090000000,2235661.28491000000,1425.10668945000
6117242.05090000000,2235661.28491000000,1405.32373047000
6117342.05090000000,2235661.28491000000,1407.61279297000
6110242.05090000000,2235761.28491000000,1605.48669434000
6110342.05090000000,2235761.28491000000,1600.73754883000
6110442.05090000000,2235761.28491000000,1600.34997559000
6110542.05090000000,2235761.28491000000,1603.39453125000
6110642.05090000000,2235761.28491000000,1603.47241211000
6110742.05090000000,2235761.28491000000,1599.57714844000
6110842.05090000000,2235761.28491000000,1592.21215820000
6110942.05090000000,2235761.28491000000,1586.01135254000
6111042.05090000000,2235761.28491000000,1582.23693848000
6111142.05090000000,2235761.28491000000,1575.91296387000
6111242.05090000000,2235761.28491000000,1568.20312500000
6111342.05090000000,2235761.28491000000,1556.12768555000
6111442.05090000000,2235761.28491000000,1549.51379395000
6111542.05090000000,2235761.28491000000,1559.58496094000
6111642.05090000000,2235761.28491000000,1576.14807129000
6111742.05090000000,2235761.28491000000,1572.63781738000
6111842.05090000000,2235761.28491000000,1554.33142090000
6111942.05090000000,2235761.28491000000,1552.70874023000
6112042.05090000000,2235761.28491000000,1552.77856445000
6112142.05090000000,2235761.28491000000,1552.31298828000
6112242.05090000000,2235761.28491000000,1547.68872070000
6112342.05090000000,2235761.28491000000,1527.45593262000
6112442.05090000000,2235761.28491000000,1511.01367188000
6112542.05090000000,2235761.28491000000,1506.61682129000
6112642.05090000000,2235761.28491000000,1498.82653809000
6112742.05090000000,2235761.28491000000,1499.26440430000
6112842.05090000000,2235761.28491000000,1501.10180664000
6112942.05090000000,2235761.28491000000,1498.06213379000
6113042.05090000000,2235761.28491000000,1476.74658203000
6113142.05090000000,2235761.28491000000,1467.58715820000
6113242.05090000000,2235761.28491000000,1470.65197754000
6113342.05090000000,2235761.28491000000,1468.03295898000
6113442.05090000000,2235761.28491000000,1450.55065918000
6113542.05090000000,2235761.28491000000,1434.31384277000
6113642.05090000000,2235761.28491000000,1444.90795898000
6113742.05090000000,2235761.28491000000,1457.65808105000
6113842.05090000000,2235761.28491000000,1453.13879395000
6113942.05090000000,2235761.28491000000,1426.49743652000
6114042.05090000000,2235761.28491000000,1431.82714844000
6114142.05090000000,2235761.28491000000,1441.74890137000
6114242.05090000000,2235761.28491000000,1426.23046875000
6114342.05090000000,2235761.28491000000,1403.52026367000
6114442.05090000000,2235761.28491000000,1352.96081543000
6114542.05090000000,2235761.28491000000,1346.63342285000
6114642.05090000000,2235761.28491000000,1364.58898926000
6114742.05090000000,2235761.28491000000,1396.18652344000
6114842.05090000000,2235761.28491000000,1420.01525879000
6114942.05090000000,2235761.28491000000,1444.23730469000
6115042.05090000000,2235761.28491000000,1455.51940918000
6115142.05090000000,2235761.28491000000,1448.44323730000
6115242.05090000000,2235761.28491000000,1446.64184570000
6115342.05090000000,2235761.28491000000,1441.01098633000
6115442.05090000000,2235761.28491000000,1413.24841309000
6115542.05090000000,2235761.28491000000,1389.11816406000
6115642.05090000000,2235761.28491000000,1360.31384277000
6115742.05090000000,2235761.28491000000,1358.23864746000
6115842.05090000000,2235761.28491000000,1386.07507324000
6115942.05090000000,2235761.28491000000,1396.82690430000
6116042.05090000000,2235761.28491000000,1387.64562988000
6116142.05090000000,2235761.28491000000,1372.38928223000
6116242.05090000000,2235761.28491000000,1353.68933105000
6116342.05090000000,2235761.28491000000,1338.43225098000
6116442.05090000000,2235761.28491000000,1337.97961426000
6116542.05090000000,2235761.28491000000,1350.38635254000
6116642.05090000000,2235761.28491000000,1372.22497559000
6116742.05090000000,2235761.28491000000,1408.61071777000
6116842.05090000000,2235761.28491000000,1430.83032227000
6116942.05090000000,2235761.28491000000,1426.83654785000
6117042.05090000000,2235761.28491000000,1411.60888672000
6117142.05090000000,2235761.28491000000,1403.45922852000
6117242.05090000000,2235761.28491000000,1389.70446777000
6117342.05090000000,2235761.28491000000,1385.70312500000
6110242.05090000000,2235861.28491000000,1603.72143555000
6110342.05090000000,2235861.28491000000,1598.58764648000
6110442.05090000000,2235861.28491000000,1599.33715820000
6110542.05090000000,2235861.28491000000,1603.04663086000
6110642.05090000000,2235861.28491000000,1602.90515137000
6110742.05090000000,2235861.28491000000,1602.77490234000
6110842.05090000000,2235861.28491000000,1598.51989746000
6110942.05090000000,2235861.28491000000,1588.65332031000
6111042.05090000000,2235861.28491000000,1580.47998047000
6111142.05090000000,2235861.28491000000,1572.51806641000
6111242.05090000000,2235861.28491000000,1562.18261719000
6111342.05090000000,2235861.28491000000,1544.49719238000
6111442.05090000000,2235861.28491000000,1546.46423340000
6111542.05090000000,2235861.28491000000,1555.60131836000
6111642.05090000000,2235861.28491000000,1569.77478027000
6111742.05090000000,2235861.28491000000,1568.42199707000
6111842.05090000000,2235861.28491000000,1554.74743652000
6111942.05090000000,2235861.28491000000,1553.71508789000
6112042.05090000000,2235861.28491000000,1551.43750000000
6112142.05090000000,2235861.28491000000,1542.02001953000
6112242.05090000000,2235861.28491000000,1537.31079102000
6112342.05090000000,2235861.28491000000,1524.90344238000
6112442.05090000000,2235861.28491000000,1505.00231934000
6112542.05090000000,2235861.28491000000,1503.16125488000
6112642.05090000000,2235861.28491000000,1502.20068359000
6112742.05090000000,2235861.28491000000,1504.12939453000
6112842.05090000000,2235861.28491000000,1507.77221680000
6112942.05090000000,2235861.28491000000,1506.07763672000
6113042.05090000000,2235861.28491000000,1495.57995605000
6113142.05090000000,2235861.28491000000,1488.17126465000
6113242.05090000000,2235861.28491000000,1482.94177246000
6113342.05090000000,2235861.28491000000,1464.47143555000
6113442.05090000000,2235861.28491000000,1445.70190430000
6113542.05090000000,2235861.28491000000,1443.92968750000
6113642.05090000000,2235861.28491000000,1450.99731445000
6113742.05090000000,2235861.28491000000,1459.08593750000
6113842.05090000000,2235861.28491000000,1450.57214355000
6113942.05090000000,2235861.28491000000,1449.54028320000
6114042.05090000000,2235861.28491000000,1459.42407227000
6114142.05090000000,2235861.28491000000,1457.90380859000
6114242.05090000000,2235861.28491000000,1440.31628418000
6114342.05090000000,2235861.28491000000,1417.37084961000
6114442.05090000000,2235861.28491000000,1366.86401367000
6114542.05090000000,2235861.28491000000,1344.41442871000
6114642.05090000000,2235861.28491000000,1355.70617676000
6114742.05090000000,2235861.28491000000,1393.06762695000
6114842.05090000000,2235861.28491000000,1414.13415527000
6114942.05090000000,2235861.28491000000,1436.13073730000
6115042.05090000000,2235861.28491000000,1443.67932129000
6115142.05090000000,2235861.28491000000,1436.28015137000
6115242.05090000000,2235861.28491000000,1422.56347656000
6115342.05090000000,2235861.28491000000,1429.55322266000
6115442.05090000000,2235861.28491000000,1429.21911621000
6115542.05090000000,2235861.28491000000,1403.76818848000
6115642.05090000000,2235861.28491000000,1379.69519043000
6115742.05090000000,2235861.28491000000,1352.00439453000
6115842.05090000000,2235861.28491000000,1350.90222168000
6115942.05090000000,2235861.28491000000,1367.87268066000
6116042.05090000000,2235861.28491000000,1369.53649902000
6116142.05090000000,2235861.28491000000,1353.84765625000
6116242.05090000000,2235861.28491000000,1334.15466309000
6116342.05090000000,2235861.28491000000,1327.21752930000
6116442.05090000000,2235861.28491000000,1349.69018555000
6116542.05090000000,2235861.28491000000,1370.06335449000
6116642.05090000000,2235861.28491000000,1386.30529785000
6116742.05090000000,2235861.28491000000,1405.68469238000
6116842.05090000000,2235861.28491000000,1417.46862793000
6116942.05090000000,2235861.28491000000,1408.54577637000
6117042.05090000000,2235861.28491000000,1394.35156250000
6117142.05090000000,2235861.28491000000,1385.45849609000
6117242.05090000000,2235861.28491000000,1375.69885254000
6117342.05090000000,2235861.28491000000,1374.72961426000
6110242.05090000000,2235961.28491000000,1599.66040039000
6110342.05090000000,2235961.28491000000,1594.53710938000
6110442.05090000000,2235961.28491000000,1595.26257324000
6110542.05090000000,2235961.28491000000,1601.86987305000
6110642.05090000000,2235961.28491000000,1603.17639160000
6110742.05090000000,2235961.28491000000,1603.32653809000
6110842.05090000000,2235961.28491000000,1599.14306641000
6110942.05090000000,2235961.28491000000,1594.37365723000
6111042.05090000000,2235961.28491000000,1588.90161133000
6111142.05090000000,2235961.28491000000,1571.58666992000
6111242.05090000000,2235961.28491000000,1560.15441895000
6111342.05090000000,2235961.28491000000,1539.92150879000
6111442.05090000000,2235961.28491000000,1547.56591797000
6111542.05090000000,2235961.28491000000,1557.46130371000
6111642.05090000000,2235961.28491000000,1563.88964844000
6111742.05090000000,2235961.28491000000,1564.81481934000
6111842.05090000000,2235961.28491000000,1563.43701172000
6111942.05090000000,2235961.28491000000,1558.63989258000
6112042.05090000000,2235961.28491000000,1551.81042480000
6112142.05090000000,2235961.28491000000,1546.16223145000
6112242.05090000000,2235961.28491000000,1548.37109375000
6112342.05090000000,2235961.28491000000,1537.72363281000
6112442.05090000000,2235961.28491000000,1516.24438477000
6112542.05090000000,2235961.28491000000,1507.63415527000
6112642.05090000000,2235961.28491000000,1507.26599121000
6112742.05090000000,2235961.28491000000,1506.25976563000
6112842.05090000000,2235961.28491000000,1508.18713379000
6112942.05090000000,2235961.28491000000,1506.64514160000
6113042.05090000000,2235961.28491000000,1509.81530762000
6113142.05090000000,2235961.28491000000,1501.31250000000
6113242.05090000000,2235961.28491000000,1485.99755859000
6113342.05090000000,2235961.28491000000,1463.17285156000
6113442.05090000000,2235961.28491000000,1454.81530762000
6113542.05090000000,2235961.28491000000,1454.81542969000
6113642.05090000000,2235961.28491000000,1455.25305176000
6113742.05090000000,2235961.28491000000,1467.57299805000
6113842.05090000000,2235961.28491000000,1462.95581055000
6113942.05090000000,2235961.28491000000,1456.32800293000
6114042.05090000000,2235961.28491000000,1441.08337402000
6114142.05090000000,2235961.28491000000,1424.09680176000
6114242.05090000000,2235961.28491000000,1419.61791992000
6114342.05090000000,2235961.28491000000,1405.98950195000
6114442.05090000000,2235961.28491000000,1368.23852539000
6114542.05090000000,2235961.28491000000,1343.58007813000
6114642.05090000000,2235961.28491000000,1344.95300293000
6114742.05090000000,2235961.28491000000,1387.72888184000
6114842.05090000000,2235961.28491000000,1409.42932129000
6114942.05090000000,2235961.28491000000,1420.57934570000
6115042.05090000000,2235961.28491000000,1428.76318359000
6115142.05090000000,2235961.28491000000,1420.43786621000
6115242.05090000000,2235961.28491000000,1406.54650879000
6115342.05090000000,2235961.28491000000,1421.88696289000
6115442.05090000000,2235961.28491000000,1432.67468262000
6115542.05090000000,2235961.28491000000,1409.91882324000
6115642.05090000000,2235961.28491000000,1386.05480957000
6115742.05090000000,2235961.28491000000,1362.52612305000
6115842.05090000000,2235961.28491000000,1348.58996582000
6115942.05090000000,2235961.28491000000,1341.19006348000
6116042.05090000000,2235961.28491000000,1348.71643066000
6116142.05090000000,2235961.28491000000,1336.35241699000
6116242.05090000000,2235961.28491000000,1325.18432617000
6116342.05090000000,2235961.28491000000,1333.09265137000
6116442.05090000000,2235961.28491000000,1359.53088379000
6116542.05090000000,2235961.28491000000,1389.55761719000
6116642.05090000000,2235961.28491000000,1404.21044922000
6116742.05090000000,2235961.28491000000,1408.76086426000
